,-2.66667,-2.58333,-2.5,-2.41667,-2.33333,-2.25,-2.16667,-2.08333,-2,-1.91667,-1.83333,-1.75,-1.66667,-1.58333,-1.5,-1.41667,-1.33333,-1.25,-1.16667,-1.08333,-1,-0.916667,-0.833333,-0.75,-0.666667,-0.583333,-0.5,-0.416667,-0.333333,-0.25,-0.166667,-0.0833333,0,0.0833333,0.166667,0.25,0.333333,0.416667,0.5,0.583333,0.666667,0.75,0.833333,0.916667,1,1.08333,1.16667,1.25,1.33333,1.41667,1.5,1.58333,1.66667,1.75,1.83333,1.91667,2,2.08333,2.16667,2.25,2.33333,2.41667,2.5,2.58333,
4.3125,1.85686e-06,2.07472e-06,1.87065e-06,3.12475e-06,8.96478e-06,2.02507e-05,3.22609e-05,3.69658e-05,3.06052e-05,1.80597e-05,7.75929e-06,3.3637e-06,2.49087e-06,1.88702e-06,1.06032e-06,1.35762e-06,3.73553e-06,7.64205e-06,1.10688e-05,1.1922e-05,1.01241e-05,8.09756e-06,8.16834e-06,9.5194e-06,9.37354e-06,7.16731e-06,4.87691e-06,3.30884e-06,1.63897e-06,2.31625e-07,1.48947e-07,7.97916e-07,9.15611e-07,6.28699e-07,1.05685e-06,2.7736e-06,5.26396e-06,7.44881e-06,8.30463e-06,7.4366e-06,5.45981e-06,3.43133e-06,1.93963e-06,1.00848e-06,4.84874e-07,2.18364e-07,1.0963e-07,5.91955e-08,2.82393e-08,1.175e-08,1.10157e-08,3.28362e-09,2.72611e-09,3.51662e-09,3.06131e-10,6.19347e-10,2.19375e-09,7.9756e-09,1.97224e-08,3.95775e-08,6.19395e-08,7.78132e-08,8.60191e-08,7.82124e-08,
4.125,2.52354e-06,3.99138e-06,4.09458e-06,2.73645e-06,3.953e-06,1.48987e-05,3.81158e-05,6.4067e-05,7.58764e-05,6.5324e-05,4.1701e-05,2.12482e-05,1.09131e-05,6.70558e-06,3.5916e-06,9.99008e-07,3.95748e-07,1.97284e-06,4.2141e-06,5.40651e-06,5.43283e-06,5.95733e-06,8.23422e-06,1.07354e-05,1.05141e-05,7.68715e-06,5.52933e-06,4.82309e-06,3.16103e-06,8.38882e-07,6.17056e-07,1.82694e-06,1.719e-06,9.3988e-07,2.18767e-06,5.86251e-06,1.03303e-05,1.39882e-05,1.53792e-05,1.36784e-05,9.94242e-06,6.21126e-06,3.54014e-06,1.87173e-06,9.16814e-07,4.53409e-07,2.42062e-07,1.30448e-07,7.15443e-08,3.78112e-08,1.78796e-08,2.69843e-09,1.16319e-08,1.98517e-09,4.55305e-10,1.2112e-09,1.53253e-09,8.07838e-09,1.9581e-08,3.78046e-08,6.03082e-08,7.62303e-08,8.30334e-08,7.58075e-08,
3.9375,2.31725e-06,5.43764e-06,8.46181e-06,8.16586e-06,3.96082e-06,4.16868e-06,2.41058e-05,6.99253e-05,0.000123075,0.000150175,0.000134947,9.42368e-05,5.68046e-05,3.4322e-05,2.06147e-05,9.3386e-06,1.54873e-06,5.49022e-07,6.67797e-06,1.7153e-05,2.86658e-05,3.87407e-05,4.42233e-05,4.11304e-05,2.93143e-05,1.62689e-05,1.07581e-05,1.13424e-05,9.17532e-06,3.50846e-06,1.63172e-06,3.46114e-06,2.78234e-06,1.18741e-06,4.83321e-06,1.29097e-05,2.05322e-05,2.56538e-05,2.72402e-05,2.39658e-05,1.72377e-05,1.0583e-05,5.96276e-06,3.18983e-06,1.62967e-06,8.25279e-07,4.42055e-07,2.72239e-07,1.65585e-07,8.9887e-08,3.2776e-08,3.03994e-08,1.50513e-08,3.76013e-10,2.98676e-09,1.07192e-09,1.27881e-09,8.48493e-09,1.8805e-08,3.7174e-08,5.84964e-08,7.49562e-08,8.09157e-08,7.38156e-08,
3.75,1.49093e-06,5.04308e-06,1.15994e-05,1.78069e-05,1.65629e-05,6.14191e-06,3.30368e-06,3.93583e-05,0.000127486,0.000232332,0.000290661,0.000272537,0.000207886,0.000144975,0.000101433,6.70006e-05,3.37504e-05,7.54889e-06,1.1348e-06,2.47775e-05,7.66165e-05,0.000136047,0.000170062,0.000154635,9.75899e-05,3.8163e-05,1.23712e-05,1.66175e-05,1.9666e-05,9.83425e-06,2.97985e-06,4.51621e-06,3.10393e-06,8.50616e-07,1.01467e-05,2.76766e-05,4.08831e-05,4.65252e-05,4.6356e-05,3.96673e-05,2.80616e-05,1.68632e-05,9.31845e-06,4.96037e-06,2.52716e-06,1.29937e-06,7.66054e-07,5.0957e-07,3.389e-07,1.96307e-07,1.12757e-07,6.65814e-08,1.04146e-08,1.19414e-08,6.12281e-09,2.27312e-10,2.81364e-09,8.20876e-09,1.78177e-08,3.74063e-08,5.67214e-08,7.39748e-08,7.94065e-08,7.22957e-08,
3.5625,1.1534e-06,3.58598e-06,1.10727e-05,2.46569e-05,3.71984e-05,3.38317e-05,1.10091e-05,2.73043e-06,7.09945e-05,0.000240339,0.000442065,0.000559553,0.000542224,0.000443748,0.000341294,0.000259134,0.00018349,0.000107422,4.10145e-05,8.76403e-06,4.42022e-05,0.000153985,0.000277444,0.000315683,0.000228616,8.86435e-05,6.65016e-06,9.35087e-06,3.04784e-05,2.17293e-05,5.15239e-06,3.46651e-06,2.47876e-06,1.09876e-06,1.97994e-05,5.40798e-05,7.83768e-05,8.38156e-05,7.70225e-05,6.20562e-05,4.23464e-05,2.4725e-05,1.32727e-05,6.89736e-06,3.48449e-06,1.86296e-06,1.16371e-06,8.23971e-07,6.1659e-07,4.2316e-07,2.58522e-07,9.44448e-08,5.1012e-08,3.80042e-08,7.51029e-09,2.2822e-09,5.89122e-09,5.71891e-09,1.84391e-08,3.75168e-08,5.51583e-08,7.34331e-08,7.82673e-08,7.12696e-08,
3.375,1.9522e-06,3.11532e-06,8.56751e-06,2.42239e-05,5.16623e-05,7.58888e-05,6.76307e-05,2.27837e-05,1.14682e-05,0.000150962,0.000476333,0.00084951,0.00106446,0.00104941,0.000900312,0.000725103,0.000550616,0.000382848,0.000248579,0.000153852,8.88045e-05,8.09966e-05,0.000157174,0.000250347,0.000244149,0.000133077,4.27199e-05,4.96258e-05,8.15626e-05,5.74074e-05,1.19991e-05,2.2104e-06,1.01093e-05,1.40144e-05,3.93333e-05,9.25552e-05,0.000136977,0.000146622,0.00012727,9.38244e-05,5.88525e-05,3.22165e-05,1.66695e-05,8.51261e-06,4.18985e-06,2.23734e-06,1.53368e-06,1.22397e-06,1.00137e-06,7.71899e-07,4.6015e-07,2.41943e-07,1.64606e-07,5.85913e-08,1.77508e-08,1.2328e-08,6.56446e-09,3.0725e-09,2.21945e-08,3.57997e-08,5.45176e-08,7.33169e-08,7.73482e-08,7.07522e-08,
3.1875,3.6178e-06,4.55667e-06,7.57208e-06,1.94947e-05,5.12558e-05,0.000104153,0.000147497,0.000128153,4.98808e-05,5.51768e-05,0.00034865,0.000953343,0.00159314,0.00193487,0.00191529,0.00170073,0.00139546,0.000998976,0.000606372,0.000392862,0.000371499,0.000372092,0.000283421,0.000152594,5.41539e-05,2.01426e-05,7.81466e-05,0.000201037,0.000255738,0.000160838,3.02667e-05,5.0024e-06,5.17017e-05,7.43072e-05,8.45737e-05,0.000135731,0.000207181,0.000238675,0.000208578,0.000142145,7.7303e-05,3.60567e-05,1.70681e-05,8.66543e-06,4.08685e-06,2.24621e-06,1.98143e-06,1.81059e-06,1.50365e-06,1.21247e-06,8.75353e-07,5.97599e-07,2.83942e-07,1.01678e-07,6.14556e-08,2.97765e-08,3.83479e-09,8.18699e-09,2.63396e-08,3.13638e-08,5.61652e-08,7.30531e-08,7.66886e-08,7.07564e-08,
3,5.57324e-06,7.35523e-06,9.56667e-06,1.6539e-05,4.12686e-05,0.000102643,0.000198699,0.000269352,0.000226915,0.000106727,0.000183157,0.00077658,0.00182939,0.00281629,0.00326167,0.00321016,0.00295273,0.00249541,0.00170328,0.000829932,0.000402157,0.000550479,0.000841928,0.0008362,0.000537564,0.000262428,0.00024785,0.000418044,0.00047794,0.000280896,4.30213e-05,3.35135e-05,0.000182827,0.00024216,0.000180869,0.000164629,0.000256084,0.000346749,0.000331244,0.000222408,0.000104119,3.46881e-05,1.1776e-05,6.3915e-06,2.96839e-06,1.66054e-06,2.5726e-06,2.97625e-06,2.39899e-06,1.82735e-06,1.48731e-06,9.85321e-07,4.68945e-07,2.66502e-07,1.43617e-07,5.2276e-08,1.29324e-08,2.63578e-08,2.2519e-08,2.76011e-08,6.09425e-08,7.15065e-08,7.67353e-08,7.12407e-08,
2.8125,7.31808e-06,1.05837e-05,1.37933e-05,1.83701e-05,3.31518e-05,8.17838e-05,0.000194806,0.00035987,0.00046545,0.000380215,0.000219979,0.000479833,0.00161043,0.0033359,0.00471057,0.00512735,0.00494395,0.00472369,0.00427044,0.00307294,0.00143338,0.000378796,0.000443349,0.00112007,0.00159941,0.00161669,0.0014206,0.00120527,0.000880029,0.000417198,0.000126392,0.000277024,0.00061693,0.000665215,0.000381273,0.00015845,0.000234349,0.000438853,0.000499586,0.00036001,0.000160677,3.64462e-05,2.74128e-06,3.59912e-06,2.33334e-06,3.12299e-07,2.82014e-06,5.24886e-06,4.57464e-06,2.98825e-06,2.06191e-06,1.40852e-06,9.6664e-07,5.81884e-07,2.55043e-07,1.02878e-07,5.93941e-08,4.51034e-08,7.51557e-09,3.43776e-08,6.65931e-08,6.7798e-08,7.83854e-08,7.1949e-08,
2.625,8.41302e-06,1.34503e-05,1.89251e-05,2.42428e-05,3.31565e-05,6.29147e-05,0.00015484,0.000355278,0.000627168,0.00077409,0.000618753,0.000448349,0.00111424,0.00319735,0.00596848,0.00777876,0.00787547,0.00724488,0.00707847,0.00702886,0.00586315,0.00345729,0.00118943,0.000382566,0.00104301,0.00219753,0.00291481,0.00281216,0.00203921,0.00118354,0.000954735,0.00148654,0.0020363,0.00179553,0.000889349,0.000163689,0.000124673,0.000493544,0.000721534,0.000594159,0.000292056,7.0254e-05,4.17167e-06,1.09966e-05,1.14584e-05,1.82064e-06,1.64553e-06,7.64634e-06,8.89152e-06,5.80733e-06,3.09967e-06,2.09703e-06,1.62213e-06,9.38356e-07,4.50825e-07,2.30357e-07,1.36296e-07,4.24958e-08,3.84748e-09,6.0301e-08,6.50465e-08,6.30489e-08,8.26611e-08,7.23326e-08,
2.4375,8.47531e-06,1.51496e-05,2.36626e-05,3.21805e-05,4.04569e-05,5.72974e-05,0.000114832,0.000282109,0.000624165,0.00105287,0.001241,0.000985638,0.000909486,0.00241836,0.00618368,0.0106438,0.0130092,0.0122837,0.0104463,0.00991358,0.0105744,0.0102692,0.00774921,0.00419018,0.00178195,0.00149619,0.0024408,0.00305252,0.00271053,0.00225116,0.00285813,0.00441505,0.00534505,0.00440406,0.00219468,0.000421431,2.82325e-05,0.000560503,0.00104807,0.000997958,0.00057897,0.000196201,4.94538e-05,5.24222e-05,5.45108e-05,2.29717e-05,2.26547e-06,6.34885e-06,1.32824e-05,1.12952e-05,6.14034e-06,3.2083e-06,1.96139e-06,1.27633e-06,8.20857e-07,4.61114e-07,2.13966e-07,4.70583e-08,5.71625e-08,9.26876e-08,4.69416e-08,6.37522e-08,9.00551e-08,7.1606e-08,
2.25,7.27605e-06,1.48521e-05,2.63254e-05,3.98487e-05,5.19759e-05,6.40984e-05,9.47652e-05,0.000199945,0.00048808,0.0010405,0.00167486,0.00188307,0.00151024,0.00176466,0.00480386,0.0112233,0.0181363,0.021154,0.0188779,0.0144995,0.0122693,0.0130728,0.0141809,0.0128308,0.00911339,0.00526047,0.00289215,0.00174745,0.00108944,0.00142105,0.00377994,0.00744268,0.00964623,0.00838106,0.00468793,0.00141507,0.000290353,0.000846203,0.00163691,0.00173618,0.00118392,0.000534822,0.000201753,0.000162139,0.000170594,0.000106107,2.85316e-05,2.60145e-06,1.10192e-05,1.64181e-05,1.18203e-05,5.67529e-06,2.49893e-06,1.64277e-06,1.23373e-06,7.42379e-07,3.25762e-07,1.45592e-07,1.64144e-07,8.84736e-08,2.03175e-08,8.23701e-08,9.79721e-08,6.86971e-08,
2.0625,5.04378e-06,1.21998e-05,2.52724e-05,4.40642e-05,6.39977e-05,7.94725e-05,9.64428e-05,0.000149715,0.000329199,0.000794651,0.00163264,0.00250539,0.00268898,0.00221899,0.00314177,0.0083962,0.0182013,0.0280305,0.0317392,0.0273132,0.0188939,0.0127676,0.0117602,0.013695,0.0145992,0.0125373,0.00836276,0.00393923,0.000855793,0.000525976,0.00371775,0.00897598,0.0126799,0.0120955,0.00804777,0.00380447,0.0018016,0.00202603,0.00294675,0.00319652,0.00247135,0.00136989,0.000614579,0.000395613,0.000397202,0.0003121,0.00014221,2.63833e-05,1.86381e-06,1.22331e-05,1.54847e-05,1.00228e-05,4.80061e-06,2.35777e-06,1.42577e-06,9.37554e-07,5.47556e-07,3.75232e-07,2.44132e-07,3.62823e-08,3.10437e-08,1.25872e-07,9.75063e-08,6.35706e-08,
1.875,2.73954e-06,7.94968e-06,2.0203e-05,4.20939e-05,7.13294e-05,9.83605e-05,0.000116054,0.000140317,0.000229914,0.000521676,0.00124278,0.00246156,0.00360701,0.00374415,0.00328246,0.00522243,0.0130972,0.0265668,0.0396579,0.0446827,0.038596,0.0255881,0.0135357,0.00791084,0.0085644,0.0113946,0.0124416,0.0106969,0.00807912,0.0074341,0.0101002,0.0145809,0.0176158,0.0170199,0.013442,0.00933933,0.00674316,0.00608156,0.00642202,0.00640342,0.00526677,0.0033716,0.00172054,0.000933564,0.000781286,0.000691604,0.000433515,0.000159697,2.2847e-05,4.15486e-07,9.5517e-06,1.25267e-05,8.88951e-06,4.44956e-06,1.92528e-06,1.05133e-06,7.79397e-07,5.85537e-07,2.3619e-07,1.95973e-08,1.24631e-07,1.70154e-07,7.71298e-08,6.12105e-08,
1.6875,1.57434e-06,3.91522e-06,1.27255e-05,3.35444e-05,6.90551e-05,0.000111979,0.000145606,0.000164908,0.000203563,0.000354183,0.000823536,0.00192492,0.00365732,0.00514318,0.00533384,0.00522646,0.00875543,0.0198183,0.0375639,0.0549852,0.0630488,0.0571741,0.0405632,0.0217992,0.00903169,0.00539367,0.00866741,0.0145682,0.0203016,0.0253738,0.0297801,0.0325006,0.0323249,0.0294886,0.025565,0.0219415,0.0190972,0.017045,0.0155669,0.013984,0.0114705,0.00798619,0.00456933,0.00236839,0.00153095,0.00129255,0.000971507,0.000516191,0.000171002,2.70806e-05,1.37093e-06,6.01735e-06,8.89872e-06,7.10541e-06,3.92482e-06,1.7515e-06,9.15466e-07,5.483e-07,1.96865e-07,1.60714e-07,2.81363e-07,1.69981e-07,4.29135e-08,7.40831e-08,
1.5,2.01495e-06,1.949e-06,5.79002e-06,2.09927e-05,5.58548e-05,0.000110979,0.000169752,0.000208337,0.000231463,0.000298812,0.00055034,0.00129136,0.00291382,0.00526588,0.00717543,0.0077439,0.00880577,0.0151039,0.0305281,0.0534624,0.0758731,0.0876155,0.0828342,0.0635946,0.038436,0.0175007,0.00773294,0.0106691,0.0230476,0.0388642,0.0517541,0.0575192,0.0560831,0.0510208,0.0463389,0.0434858,0.0414406,0.0388489,0.035259,0.030658,0.0248797,0.0180454,0.0112497,0.00610515,0.00336742,0.00234239,0.00180879,0.00117609,0.000567003,0.000195317,4.73356e-05,8.11608e-06,3.80171e-06,6.41913e-06,6.57516e-06,4.05622e-06,1.70407e-06,5.15208e-07,2.28054e-07,3.97802e-07,3.77277e-07,1.02163e-07,2.60276e-08,1.10615e-07,
1.3125,3.41822e-06,2.74927e-06,2.34439e-06,9.25918e-06,3.58243e-05,9.26692e-05,0.000173515,0.000247901,0.00028936,0.000321463,0.000434465,0.000828339,0.00191845,0.00412593,0.00709173,0.00950344,0.0109548,0.0141968,0.0242485,0.0440373,0.0704007,0.0943483,0.105826,0.0994464,0.0772141,0.0472482,0.0203145,0.00595708,0.00880192,0.026028,0.048408,0.0658522,0.0737259,0.0743618,0.0729067,0.0724019,0.0725225,0.0714081,0.0675573,0.0603965,0.0501233,0.0377033,0.0250424,0.0145587,0.00784226,0.00459163,0.00317104,0.00218808,0.00127567,0.00060517,0.000243383,8.28465e-05,2.00876e-05,4.47329e-06,5.67361e-06,6.36015e-06,3.8474e-06,1.2905e-06,3.99214e-07,4.10842e-07,2.44058e-07,9.81126e-09,7.76751e-08,1.70639e-07,
1.125,4.50927e-06,5.26885e-06,3.51593e-06,3.00209e-06,1.64321e-05,6.28877e-05,0.000152561,0.00026482,0.000353169,0.000396503,0.000442394,0.000614217,0.00119211,0.00271362,0.00558478,0.00922264,0.0123244,0.0150962,0.0207915,0.0336506,0.0546422,0.0790711,0.0983149,0.104431,0.094236,0.0704588,0.0404556,0.0141584,0.00127801,0.007154,0.0293173,0.0586307,0.0851191,0.103402,0.113422,0.1176,0.11813,0.115947,0.11073,0.101394,0.0871336,0.0685895,0.0483263,0.0300632,0.0168193,0.00922648,0.00559118,0.00368039,0.00229481,0.0012661,0.000639217,0.000301621,0.000118694,3.14956e-05,6.31843e-06,5.6822e-06,6.12383e-06,3.79675e-06,1.63306e-06,5.64617e-07,7.65791e-08,3.65497e-08,2.39065e-07,2.45908e-07,
0.9375,4.31733e-06,7.33471e-06,7.66556e-06,4.08437e-06,4.66127e-06,3.15279e-05,0.000111938,0.000249863,0.000402102,0.000507563,0.000557797,0.000628906,0.000907509,0.00183769,0.00415024,0.00819504,0.0130978,0.017606,0.0224164,0.0306955,0.0454298,0.0662722,0.0886493,0.1056,0.111187,0.103482,0.085627,0.0650163,0.0512691,0.053079,0.0742942,0.111123,0.153093,0.188068,0.207974,0.21131,0.201756,0.185021,0.165872,0.146278,0.125412,0.101734,0.075623,0.0502535,0.0297823,0.0164493,0.00932216,0.0057333,0.00357278,0.0020923,0.00118011,0.000669952,0.000352662,0.000145481,4.08958e-05,9.89863e-06,7.14382e-06,6.83752e-06,4.28398e-06,1.54654e-06,1.56379e-07,7.63286e-08,3.21699e-07,2.43671e-07,
