-279,0698  1,224972E-6  0  -0,002346906  -0,001968188
-282,3529  9,205697E-7  0  0,001235956  -0,002385305
-285,7143  2,355508E-6  0  0,004173771  -0,0012203
-289,1566  2,944446E-6  0  0,00485883  0,0007759694
-292,6829  1,648838E-6  0  0,002919635  0,002316418
-296,2963  6,935215E-7  0  -0,0005735183  0,002378771
-300  1,634299E-6  0  -0,003706134  0,0008538982
-303,7975  2,724656E-6  0  -0,00478367  -0,001358595
-307,6923  2,033703E-6  0  -0,003264171  -0,002877432
-311,6883  7,530977E-7  0  -3,885187E-5  -0,002682047
-315,7895  1,032325E-6  0  0,003088629  -0,0007643012
-320  2,267638E-6  0  0,00442084  0,001814217
-324,3243  2,249832E-6  0  0,003303561  0,003515517
-328,7671  1,004194E-6  0  0,0004568076  0,00323501
-333,3333  6,496779E-7  0  -0,002472546  0,0009926472
-338,0282  1,691512E-6  0  -0,003864908  -0,002017283
-342,8571  2,232288E-6  0  -0,003035552  -0,004073165
-347,8261  1,316302E-6  0  -0,000581753  -0,003914367
-352,9412  5,14537E-7  0  0,002011785  -0,001501933
-358,209  1,129357E-6  0  0,003260543  0,001902508
-363,6364  1,989482E-6  0  0,002534618  0,004409794
-369,2308  1,564178E-6  0  0,0003862464  0,004563062
-375  5,858802E-7  0  -0,001824656  0,00218468
-380,9524  6,906422E-7  0  -0,002767562  -0,001482287
-387,0968  1,590108E-6  0  -0,001934981  -0,004437024
-393,4426  1,661543E-6  0  7,774471E-5  -0,005028645
-400  7,752605E-7  0  0,001963762  -0,00288824
-406,7797  4,346281E-7  0  0,002521521  0,0008451891
-413,7931  1,134886E-6  0  0,001398487  0,004141712
-421,0526  1,579041E-6  0  -0,000690121  0,005201267
-428,5714  9,789613E-7  0  -0,00240156  0,003451811
-436,3636  3,618576E-7  0  -0,002599524  -0,0001355161
-444,4444  7,232528E-7  0  -0,001074961  -0,003590796
-452,8302  1,343283E-6  0  0,001291063  -0,005041895
-461,5385  1,109817E-6  0  0,003035504  -0,003746253
-470,5882  4,238529E-7  0  0,002999807  -0,0004813873
-480  4,254149E-7  0  0,001064708  0,002916381
-489,7959  1,019795E-6  0  -0,001719897  0,00459356
-500  1,119355E-6  0  -0,003711914  0,003706899
-510,6383  5,456677E-7  0  -0,003640463  0,0008597921
-521,7391  2,673642E-7  0  -0,001392497  -0,002284321
-533,3333  6,87169E-7  0  0,001855025  -0,003972482
-545,4545  1,004959E-6  0  0,004263049  -0,003351084
-558,1395  6,527068E-7  0  0,004378018  -0,0009102717
-571,4286  2,315456E-7  0  0,001999703  0,001853746
-585,3659  4,115371E-7  0  -0,001645037  0,003340847
-600  8,020183E-7  0  -0,004548495  0,002775725
-615,3846  6,92972E-7  0  -0,0050417  0,0006232469
-631,5789  2,707105E-7  0  -0,002756972  -0,001737327
-648,6486  2,292205E-7  0  0,00112313  -0,002867551
-666,6667  5,657093E-7  0  0,004490735  -0,002135097
-685,7143  6,484448E-7  0  0,005475283  -7,3263E-5
-705,8824  3,28622E-7  0  0,003494724  0,001972152
-727,2727  1,418297E-7  0  -0,0004008583  0,002686362
-750  3,497893E-7  0  -0,004095941  0,001603855
-774,1935  5,336062E-7  0  -0,005576308  -0,0005975072
-800  3,598844E-7  0  -0,004044374  -0,002508658
-827,5862  1,234954E-7  0  -0,0003576994  -0,002861793
-857,1429  1,898054E-7  0  0,003454505  -0,001334104
-888,8889  3,835817E-7  0  0,005322916  0,001212943
-923,0769  3,424469E-7  0  0,00428031  0,003220803
-960  1,359077E-7  0  0,0009754557  0,003371328
-1000  9,568797E-8  0  -0,002720678  0,001417001
-1043,478  2,375876E-7  0  -0,004781352  -0,001605916
-1090,909  2,796571E-7  0  -0,004152262  -0,00393546
-1142,857  1,447158E-7  0  -0,001306047  -0,004108793
-1200  5,482126E-8  0  0,002075851  -0,001858516
-1263,158  1,242676E-7  0  0,004091787  0,001660101
-1333,333  1,928054E-7  0  0,003699803  0,004474269
-1411,765  1,311725E-7  0  0,001271078  0,00490858
-1500  4,280176E-8  0  -0,001684137  0,002575702
-1600  5,401571E-8  0  -0,003435434  -0,001340263
-1714,286  1,084487E-7  0  -0,00304494  -0,004697873
-1846,154  9,539042E-8  0  -0,0008814785  -0,005585262
-2000  3,657648E-8  0  0,001651066  -0,00341493
-2181,818  2,016135E-8  0  0,002990591  0,000703237
-2400  4,62812E-8  0  0,002364041  0,004541677
-2666,667  5,12037E-8  0  0,0002372785  0,005979205
-3000  2,431866E-8  0  -0,001995689  0,004188169
-3428,571  7,227165E-9  0  -0,002888198  0,0001136424
-4000  1,25072E-8  0  -0,001845502  -0,004034043
-4800  1,59811E-8  0  0,0004947383  -0,005997046
-6000  8,263435E-9  0  0,002643353  -0,004718826
-8000  1,740387E-9  0  0,003177902  -0,000924419
-12000  9,559307E-10  0  0,001643225  0,003291921
-24000  5,83119E-10  0  -0,001120585  0,005636886
-1,80144E18  1,119213E-37  0  -0,003441541  0,004886053
24000  2,985496E-10  0  -0,003813313  0,001539379
12000  6,77752E-10  0  -0,00183731  -0,002494382
8000  4,300421E-9  0  0,001466528  -0,004991512
6000  1,109681E-8  0  0,00419549  -0,004656538
4800  1,103636E-8  0  0,00466066  -0,001812178
4000  5,848662E-9  0  0,002411888  0,00183993
3428,571  1,721685E-8  0  -0,001422937  0,00422823
3000  4,407375E-8  0  -0,00471537  0,004095522
2666,667  4,774532E-8  0  -0,005529398  0,001677638
2400  2,267723E-8  0  -0,003256099  -0,001497703
2181,818  2,893921E-8  0  0,0009735813  -0,003549579
2000  8,873009E-8  0  0,004863701  -0,003353711
1846,154  1,194371E-7  0  0,006217851  -0,00117058
1714,286  6,917766E-8  0  0,004188666  0,001564422
1600  3,942878E-8  0  -0,0002026633  0,003144068
1500  1,265911E-7  0  -0,004591282  0,002632564
1411,765  2,206673E-7  0  -0,00656308  0,000420445
1333,333  1,667968E-7  0  -0,005000746  -0,002037929
1263,158  6,611861E-8  0  -0,0007228345  -0,003138804
1200  1,425272E-7  0  0,003952389  -0,00213586
1142,857  3,283062E-7  0  0,006482779  0,0003777309
1090,909  3,268137E-7  0  0,005507019  0,002814383
1043,478  1,424111E-7  0  0,00159193  0,003565779
1000  1,388494E-7  0  -0,003094804  0,002019078
960  4,082743E-7  0  -0,005998565  -0,001009595
923,0769  5,375942E-7  0  -0,005592681  -0,003710592
888,8889  3,059266E-7  0  -0,002200659  -0,004350619
857,1429  1,449744E-7  0  0,002226313  -0,002349027
827,5862  4,316463E-7  0  0,005234305  0,001294136
800  7,597482E-7  0  0,005244579  0,0045068
774,1935  5,79465E-7  0  0,002403132  0,00532731
750  2,16229E-7  0  -0,001565137  0,003084049
727,2727  3,948931E-7  0  -0,004389019  -0,001129937
705,8824  9,342485E-7  0  -0,00455824  -0,005000063
685,7143  9,518414E-7  0  -0,002150021  -0,00627619
666,6667  4,187807E-7  0  0,001285993  -0,004080414
648,6486  3,357299E-7  0  0,003690164  0,0005233659
631,5789  1,003955E-6  0  0,003718213  0,005055409
615,3846  1,36776E-6  0  0,001504525  0,006976644
600  8,031514E-7  0  -0,001474945  0,005124266
585,3659  3,35653E-7  0  -0,003338137  0,0004089098
571,4286  9,431146E-7  0  -0,002955609  -0,004642072
558,1395  1,734465E-6  0  -0,0006310338  -0,007262026
545,4545  1,374492E-6  0  0,00210451  -0,005982164
533,3333  5,035221E-7  0  0,003455355  -0,001464655
521,7391  7,844242E-7  0  0,002492465  0,003845278
510,6383  1,947913E-6  0  -0,0002417156  0,007063333
500  2,071527E-6  0  -0,003035943  0,006458458
489,7959  9,409363E-7  0  -0,004052665  0,002402982
480  6,312306E-7  0  -0,002486156  -0,002849771
470,5882  1,933897E-6  0  0,000874899  -0,006430437
461,5385  2,765948E-6  0  0,004049172  -0,006445612
452,8302  1,697845E-6  0  0,005022048  -0,003002731
444,4444  6,449364E-7  0  0,002987579  0,001898003
436,3636  1,692151E-6  0  -0,001078579  0,005524733
428,5714  3,289226E-6  0  -0,004894117  0,005954769
421,0526  2,733178E-6  0  -0,006158456  0,003118404
413,7931  1,004612E-6  0  -0,003923954  -0,00123229
406,7797  1,326858E-6  0  0,0007610525  -0,004583872
400  3,485105E-6  0  0,005351615  -0,005118242
393,4426  3,897594E-6  0  0,007206611  -0,002719744
387,0968  1,845711E-6  0  0,005111516  0,001034519
380,9524  1,047435E-6  0  4,398845E-5  0,00386609
375  3,275732E-6  0  -0,005289344  0,004162123
369,2308  4,951945E-6  0  -0,007922297  0,001904538
363,6364  3,194627E-6  0  -0,006296237  -0,001378145
358,209  1,130024E-6  0  -0,001180116  -0,00358698
352,9412  2,720889E-6  0  0,004698769  -0,003354469
347,8261  5,625693E-6  0  0,008133677  -0,0008803311
342,8571  4,922132E-6  0  0,00721378  0,00220482
338,0282  1,841838E-6  0  0,002401307  0,003863913
333,3333  2,0465E-6  0  -0,003703186  0,002940731
328,7671  5,706171E-6  0  -0,007787579  -8,184398E-5
324,3243  6,738364E-6  0  -0,007654819  -0,003332521
320  3,344469E-6  0  -0,003428792  -0,00468213
315,7895  1,622953E-6  0  0,002533568  -0,003081718
311,6883  5,136094E-6  0  0,006968672  0,0007116301
307,6923  8,24362E-6  0  0,007519918  0,004494618
303,7975  5,604167E-6  0  0,004018761  0,005891825
300  1,885996E-6  0  -0,001476636  0,003809434
296,2963  4,08762E-6  0  -0,005885558  -0,0008064937
292,6829  9,033761E-6  0  -0,006850015  -0,005401766
289,1566  8,342365E-6  0  -0,004024823  -0,007238434
285,7143  3,210811E-6  0  0,000806563  -0,005012498
282,3529  2,980597E-6  0  0,004825593  0,0002855378
279,0698  8,839989E-6  0  0,00582384  0,005812574
275,8621  1,105514E-5  0  0,003439669  0,008420323
272,7273  5,768632E-6  0  -0,0007162281  0,006456164
269,6629  2,422792E-6  0  -0,004087936  0,000783866
266,6667  7,665764E-6  0  -0,004721257  -0,005596166
263,7363  1,31149E-5  0  -0,002404673  -0,009161146
260,8696  9,40906E-6  0  0,001264821  -0,00783383
258,0645  3,069813E-6  0  0,003910092  -0,002194536
255,3191  5,874544E-6  0  0,00385972  0,00477094
252,6316  1,394411E-5  0  0,001183444  0,00927995
250  1,361433E-5  0  -0,002355457  0,008839069
247,4227  5,428222E-6  0  -0,004405552  0,003642809
244,898  4,18576E-6  0  -0,00351794  -0,00350878
242,4242  1,32245E-5  0  -0,0001038223  -0,008741799
240  1,756081E-5  0  0,003749879  -0,009241746
237,6238  9,649945E-6  0  0,005528338  -0,004798081
235,2941  3,554702E-6  0  0,003864674  0,002101826
233,0097  1,108457E-5  0  -0,0005192443  0,007675519
230,7692  2,029807E-5  0  -0,005118723  0,008949905
228,5714  1,538163E-5  0  -0,007074587  0,005383086
226,4151  4,942463E-6  0  -0,004910242  -0,0008977457
224,2991  8,199312E-6  0  0,0004623111  -0,006352355
222,2222  2,102135E-5  0  0,006117162  -0,00804155
220,1835  2,173206E-5  0  0,008722915  -0,005246027
218,1818  9,018283E-6  0  0,006493859  0,0002174474
216,2162  5,74697E-6  0  0,0003454645  0,0051285
214,2857  1,937826E-5  0  -0,006469098  0,006756901
212,3894  2,740091E-5  0  -0,01010612  0,004406622
210,5263  1,586873E-5  0  -0,008312034  -0,0002740772
208,6957  5,196737E-6  0  -0,001794616  -0,004363198
206,8966  1,572387E-5  0  0,006040015  -0,005450594
205,1282  3,097374E-5  0  0,01089874  -0,003063394
203,3898  2,480569E-5  0  0,009983645  0,001112865
201,6807  7,94611E-6  0  0,003609788  0,004330574
200  1,123159E-5  0  -0,004880173  0,004512716
198,3471  3,133821E-5  0  -0,0109003  0,0015578
196,7213  3,435811E-5  0  -0,0111382  -0,002587867
195,122  1,487693E-5  0  -0,005405223  -0,005146239
193,5484  7,788482E-6  0  0,003226317  -0,004275868
192  2,813367E-5  0  0,01009455  -0,0003011971
190,4762  4,25062E-5  0  0,01150837  0,004383533
188,9764  2,594374E-5  0  0,006771631  0,006727386
187,5  7,644587E-6  0  -0,001457653  0,004929979
186,0465  2,210215E-5  0  -0,00866781  -0,0003196764
184,6154  4,71473E-5  0  -0,01100377  -0,006077946
183,2061  3,992138E-5  0  -0,007374738  -0,00879678
181,8182  1,285293E-5  0  1,43726E-5  -0,006464025
180,4511  1,521375E-5  0  0,006979696  3,957273E-5
179,1045  4,672201E-5  0  0,009747205  0,007237489
177,7778  5,442541E-5  0  0,007042247  0,01093449
176,4706  2,460193E-5  0  0,0007031371  0,008651532
175,1825  1,047889E-5  0  -0,005492097  0,00120901
173,913  4,090148E-5  0  -0,008064989  -0,007524114
172,6619  6,633016E-5  0  -0,005821196  -0,01267186
171,4286  4,263945E-5  0  -0,0004353876  -0,01109227
170,2128  1,139487E-5  0  0,00466728  -0,003268368
169,0141  3,107154E-5  0  0,006428847  0,006779012
167,8322  7,24614E-5  0  0,003990935  0,0135938
166,6667  6,489342E-5  0  -0,0008542419  0,01328676
165,5172  2,106942E-5  0  -0,004847949  0,005767241
164,3836  2,04707E-5  0  -0,005345173  -0,005082014
163,2653  7,050601E-5  0  -0,002004879  -0,01344615
162,1622  8,748618E-5  0  0,002964387  -0,01474628
161,0738  4,122449E-5  0  0,006179578  -0,008184965
160  1,39951E-5  0  0,005252873  0,002764084
158,9404  6,021764E-5  0  0,0004128104  0,01222403
157,8947  0,0001055059  0  -0,005470654  0,01512417
156,8627  7,133543E-5  0  -0,008552407  0,009973488
155,8442  1,728454E-5  0  -0,006415929  -0,0003446382
154,8387  4,411549E-5  0  0,0002476661  -0,0101956
153,8462  0,0001141072  3,29235  0,00778218  -0,01431892
152,8662  0,0001081024  3,618901  0,0115709  -0,01070216
151,8987  3,529571E-5  0  0,008804292  -0,001603555
150,9434  2,734728E-5  0  0,0003751289  0,007818755
150  0,0001093298  6,578165  -0,009314042  0,01245624
149,0683  0,0001450049  6,904726  -0,01466977  0,01008319
148,1481  7,092048E-5  0  -0,01212224  0,002474516
147,2393  1,835922E-5  0  -0,002392908  -0,005780577
146,3415  9,132838E-5  0  0,009584903  -0,01002351
145,4545  0,0001745228  10,20362  0,01720062  -0,008200536
144,5783  0,0001238205  10,52825  0,01583863  -0,001913884
143,7126  2,660325E-5  0  0,005636274  0,004718579
142,8571  6,359181E-5  0  -0,008306165  0,007657209
142,0118  0,0001875662  13,50652  -0,01851683  0,005396298
141,1765  0,0001882888  13,80078  -0,01920947  -0,0002052439
140,3509  6,134872E-5  0  -0,009578847  -0,005204511
139,5349  3,588774E-5  0  0,005550943  -0,006156354
138,7283  0,0001777179  16,80169  0,01818514  -0,002377348
137,931  0,0002526778  17,09563  0,02145104  0,003548647
137,1429  0,0001264017  17,43609  0,01338609  0,00738954
136,3636  2,193458E-5  0  -0,001893489  0,006043606
135,5932  0,0001477276  20,08929  -0,01634101  -0,0002617151
134,8315  0,0003124096  20,40997  -0,02230606  -0,007807641
134,0782  0,0002321507  20,67729  -0,01667411  -0,01150582
133,3333  4,138494E-5  0  -0,002536385  -0,008119044
132,5967  9,193898E-5  0  0,01253175  0,001385017
131,8681  0,0003317964  23,73903  0,02062206  0,0119215
131,1475  0,0003573721  23,97816  0,01776499  0,01699623
130,4348  0,0001161629  24,34369  0,0059629  0,01260136
129,7297  3,962616E-5  0  -0,008098338  9,469487E-6
129,0323  0,0002995972  27,06147  -0,01686796  -0,01435278
128,3422  0,0004628811  27,29944  -0,01608391  -0,02216075
127,6596  0,0002304228  27,55837  -0,006929162  -0,0179241
126,9841  1,942369E-5  0  0,004945349  -0,002518796
126,3158  0,0002822576  30,41245  0,01284301  0,01667164
125,6545  0,0006617849  30,65757  0,01281536  0,02938229
125  0,0005332202  30,87152  0,00561186  0,02806841
124,3523  0,0001131891  31,39949  -0,004259266  0,01240902
123,7113  0,0001556993  33,34735  -0,01163192  -0,009951559
123,0769  0,0006236892  33,7363  -0,01391685  -0,02711827
122,449  0,0006872692  33,81009  -0,01240706  -0,02931614
121,8274  0,000224629  33,56793  -0,01084988  -0,01449618
121,2121  0,0001736586  31,95472  -0,01226764  0,01002078
120,603  0,0008563381  31,55022  -0,01620404  0,03102108
120  0,001172537  31,53713  -0,01839165  0,03636175
119,403  0,0004647499  31,618  -0,01332381  0,02177329
118,8119  3,004499E-5  0  0,001736115  -0,006220472
118,2266  0,001209462  34,83768  0,02393022  -0,03301237
117,6471  0,002868083  35,02214  0,04532658  -0,04300326
117,0732  0,002969073  35,33256  0,056999  -0,02744125
116,5049  0,002320069  35,98156  0,05453658  0,01107308
115,942  0,00400626  36,74413  0,04156471  0,05973633
115,3846  0,00851655  37,07799  0,02857711  0,1016551
114,8325  0,01234581  37,13761  0,02692333  0,1236315
114,2857  0,01280745  37,02797  0,04084089  0,1215832
113,7441  0,01106527  36,80049  0,06217494  0,1010574
113,2075  0,008318312  36,57694  0,0716513  0,07314273
112,6761  0,003690134  36,57958  0,04737073  0,04861288
112,1495  0,001350556  37,94649  -0,02289022  0,03386014
111,6279  0,0149289  38,69391  -0,131726  0,03069346
111,1111  0,05289029  38,76707  -0,2503347  0,03931211
