-4,375  0,2678744  0,2681366  1,412909E-7  1,918952E-7  1500
-4,296875  0,260456  0,2607755  2,2939E-7  3,107945E-7  1200
-4,21875  0,2548266  0,2551748  3,3656E-7  4,580374E-7  1000
-4,140625  0,251023  0,2513711  4,794175E-7  6,494909E-7  857,1429
-4,0625  0,2490259  0,2493474  6,398119E-7  8,704681E-7  750
-3,984375  0,2487626  0,249035  8,422283E-7  1,143398E-6  666,6667
-3,90625  0,250111  0,2503178  1,078002E-6  1,462227E-6  600
-3,828125  0,252907  0,2530382  1,339754E-6  1,82343E-6  545,4545
-3,75  0,256953  0,2570057  1,67666E-6  2,271323E-6  500
-3,671875  0,2620273  0,2620053  2,011732E-6  2,73965E-6  461,5385
-3,59375  0,2678952  0,2678083  2,456533E-6  3,327965E-6  428,5714
-3,515625  0,2743196  0,2741824  2,914193E-6  3,958134E-6  400
-3,4375  0,2810719  0,2809021  3,449083E-6  4,685272E-6  375
-3,359375  0,2879417  0,2877588  4,099829E-6  5,546016E-6  352,9412
-3,28125  0,2947455  0,2945694  4,724519E-6  6,426828E-6  333,3333
-3,203125  0,3013345  0,3011844  5,602402E-6  7,573602E-6  315,7895
-3,125  0,3075998  0,3074931  6,400558E-6  8,697656E-6  300
-3,046875  0,3134765  0,3134282  7,46094E-6  1,010702E-5  285,7143
-2,96875  0,3189456  0,3189675  8,607167E-6  1,167286E-5  272,7273
-2,890625  0,3240342  0,324135  9,787528E-6  1,330843E-5  260,8696
-2,8125  0,3288137  0,3289981  1,143432E-5  1,547992E-5  250
-2,734375  0,3333964  0,3336655  1,282164E-5  1,750021E-5  240
-2,65625  0,3379309  0,3382817  1,49415E-5  2,019592E-5  230,7692
-2,578125  0,342596  0,3430218  1,689315E-5  2,295092E-5  222,2222
-2,5  0,3475944  0,3480846  1,928546E-5  2,626041E-5  214,2857
-2,421875  0,3531448  0,3536855  2,229556E-5  3,009618E-5  206,8966
-2,34375  0,3594751  0,3600492  2,490732E-5  3,380083E-5  200
-2,265625  0,366814  0,3674022  2,920923E-5  3,951324E-5  193,5484
-2,1875  0,3753846  0,3759664  3,260375E-5  4,452877E-5  187,5
-2,109375  0,3853967  0,3859513  3,788494E-5  5,097605E-5  181,8182
-2,03125  0,3970409  0,3975484  4,340531E-5  5,894665E-5  176,4706
-1,953125  0,4104829  0,4109252  4,907382E-5  6,775166E-5  171,4286
-1,875  0,4258578  0,42622  5,824677E-5  7,827493E-5  166,6667
-1,796875  0,4432656  0,443537  6,520123E-5  8,899552E-5  162,1622
-1,71875  0,4627672  0,4629418  7,796001E-5  0,000106852  157,8947
-1,640625  0,4843808  0,4844575  9,009978E-5  0,0001236188  153,8462
-1,5625  0,5080784  0,5080615  0,0001105562  0,00014932  150
-1,484375  0,5337836  0,5336819  0,0001320199  0,000174729  146,3415
-1,40625  0,5613696  0,5611961  0,000161207  0,0002199213  142,8571
-1,328125  0,5906579  0,5904282  0,0002406755  0,0003110613  139,5349
