-10  3,081488E-33  0  0  5,551115E-17
-9,921875  6,162976E-33  0  -5,551115E-17  5,551115E-17
-9,84375  2,234079E-32  0  5,551115E-17  -1,387779E-16
-9,765625  4,930381E-32  0  -2,220446E-16  0
-9,6875  4,699269E-32  0  -1,665335E-16  -1,387779E-16
-9,609375  2,850376E-32  0  -1,665335E-16  -2,775558E-17
-9,53125  4,005934E-32  0  -1,110223E-16  -1,665335E-16
-9,453125  4,699269E-32  0  -1,665335E-16  -1,387779E-16
-9,375  1,540744E-32  0  5,551115E-17  -1,110223E-16
-9,296875  1,540744E-32  0  -5,551115E-17  -1,110223E-16
-9,21875  1,232595E-32  0  0  -1,110223E-16
-9,140625  4,005934E-32  0  -1,110223E-16  -1,665335E-16
-9,0625  4,930381E-32  0  0  -2,220446E-16
-8,984375  1,001484E-32  0  -5,551115E-17  -8,326673E-17
-8,90625  3,774823E-32  0  0  -1,94289E-16
-8,828125  6,162976E-32  0  -1,110223E-16  -2,220446E-16
-8,75  7,70372E-34  0  0  -2,775558E-17
-8,671875  1,001484E-32  0  -5,551115E-17  8,326673E-17
-8,59375  1,309632E-32  0  1,110223E-16  2,775558E-17
-8,515625  6,162976E-32  0  -2,220446E-16  -1,110223E-16
-8,4375  1,540744E-32  0  -1,110223E-16  -5,551115E-17
-8,359375  0,01578426  3,515124  -0,07019568  0,1041961
-8,28125  0,01577599  3,651035  -0,08364424  0,09369966
-8,203125  0,01536864  3,807803  -0,0959838  0,07845861
-8,125  0,01493459  3,992766  -0,1072289  0,05862208
-8,046875  0,01496273  4,207506  -0,1173685  0,03445828
-7,96875  0,01600714  4,442948  -0,1263604  0,006339121
-7,890625  0,01862953  4,679348  -0,1341289  -0,02527801
-7,8125  0,02334256  4,895732  -0,1405635  -0,05987039
-7,734375  0,03056049  5,080391  -0,1455217  -0,09687075
-7,65625  0,04056245  5,232303  -0,148833  -0,1356879
-7,578125  0,05347165  5,356279  -0,1503065  -0,1757259
-7,5  0,06925176  5,458564  -0,1497399  -0,2164018
-7,421875  0,08771958  5,544777  -0,1469299  -0,2571599
-7,34375  0,1085712  5,619382  -0,141684  -0,2974841
-7,265625  0,1314174  5,685744  -0,1338328  -0,3369069
-7,1875  0,1558242  5,746357  -0,1232411  -0,3750144
-7,109375  0,1813515  5,803042  -0,109819  -0,4114502
-7,03125  0,2075888  5,857116  -0,09353087  -0,4459156
-6,953125  0,2341802  5,909506  -0,07440314  -0,4781677
-6,875  0,2608401  5,960835  -0,05252907  -0,5080165
-6,796875  0,2873563  6,011478  -0,02807166  -0,5353207
-6,71875  0,3135818  6,061612  -0,001263898  -0,5599823
-6,640625  0,3394175  6,11125  0,02759341  -0,5819416
-6,5625  0,3647874  6,160274  0,05813609  -0,6011719
-6,484375  0,3896112  6,208468  0,08994298  -0,6176743
-6,40625  0,4137758  6,255547  0,1225441  -0,6314734
-6,328125  0,4371106  6,301183  0,1554301  -0,6426135
-6,25  0,4593696  6,345032  0,1880625  -0,6511544
-6,171875  0,4802206  6,386753  0,2198843  -0,6571693
-6,09375  0,4992454  6,426024  0,2503317  -0,6607415
-6,015625  0,5159493  6,462549  0,2788441  -0,6619631
-5,9375  0,5297809  6,496064  0,3048752  -0,6609327
-5,859375  0,5401606  6,526331  0,3279025  -0,6577541
-5,78125  0,5465154  6,553132  0,3474372  -0,6525357
-5,703125  0,5483192  6,576259  0,3630318  -0,6453891
-5,625  0,5451348  6,595498  0,3742892  -0,6364294
-5,546875  0,536655  6,610614  0,3808688  -0,6257747
-5,46875  0,5227405  6,621327  0,3824935  -0,6135464
-5,390625  0,5034513  6,627293  0,3789556  -0,59987
-5,3125  0,4790686  6,628073  0,3701214  -0,584875
-5,234375  0,4501059  6,623102  0,3559362  -0,5686962
-5,15625  0,4173066  6,611647  0,3364274  -0,5514737
-5,078125  0,3816269  6,59276  0,3117068  -0,5333533
-5  0,3442043  6,565226  0,2819721  -0,5144861
-4,921875  0,306312  6,527505  0,2475069  -0,4950277
-4,84375  0,2693011  6,477703  0,2086786  -0,4751361
-4,765625  0,2345324  6,413594  0,1659352  -0,4549703
-4,6875  0,2033042  6,332794  0,1197998  -0,4346863
-4,609375  0,1767772  6,23322  0,07086373  -0,414434
-4,53125  0,1559055  6,113976  0,01977658  -0,3943532
-4,453125  0,1413755  5,976619  -0,03276431  -0,3745691
-4,375  0,1335596  5,826244  -0,08602691  -0,3551887
-4,296875  0,1324891  5,671272  -0,1392587  -0,3362976
-4,21875  0,1378466  5,521307  -0,191702  -0,3179574
-4,140625  0,1489823  5,384179  -0,2426098  -0,3002046
-4,0625  0,1649514  5,264176  -0,2912616  -0,2830514
-3,984375  0,1845702  5,162185  -0,3369792  -0,2664869
-3,90625  0,2064883  5,076901  -0,3791407  -0,2504809
-3,828125  0,2292701  5,00604  -0,4171936  -0,2349886
-3,75  0,2514797  4,947129  -0,4506654  -0,2199555
-3,671875  0,2717633  4,897901  -0,4791718  -0,2053235
-3,59375  0,2889229  4,856422  -0,5024221  -0,1910366
-3,515625  0,3019756  4,821105  -0,5202214  -0,1770459
-3,4375  0,3101959  4,790673  -0,5324703  -0,1633135
-3,359375  0,3131389  4,764102  -0,5391607  -0,1498151
-3,28125  0,3106433  4,740572  -0,5403701  -0,1365408
-3,203125  0,3028175  4,719419  -0,5362523  -0,1234947
-3,125  0,2900102  4,700095  -0,527027  -0,1106923
-3,046875  0,2727703  4,682138  -0,5129674  -0,09815692
-2,96875  0,2518002  4,665137  -0,4943871  -0,08591576
