-10  1,130281E-6  0  -0,000437427  0,0009689884
-9,921875  4,033739E-7  0  -0,0005279852  0,0003529951
-9,84375  5,219218E-7  0  -0,0004078279  0,0005963206
-9,765625  1,906498E-7  0  -0,0004279284  -8,675887E-5
-9,6875  6,287145E-8  0  -0,0002056527  0,0001434518
-9,609375  1,00307E-7  0  -0,0001784691  -0,0002616406
-9,53125  7,569797E-9  0  -7,987199E-5  3,450019E-5
-9,453125  3,290318E-7  0  -0,0002831273  -0,0004988695
-9,375  2,426948E-7  0  -0,0004205837  -0,0002565233
-9,296875  1,447802E-6  0  -0,0008551334  -0,0008464923
-9,21875  2,5439E-6  0  -0,001216646  -0,001031344
-9,140625  8,441652E-6  0  -0,001780377  -0,002296064
-9,0625  1,408859E-5  0  -0,00206522  -0,003134238
-8,984375  2,905102E-5  0  -0,002224085  -0,00490963
-8,90625  4,632812E-5  0  -0,001886117  -0,00653993
-8,828125  8,674504E-5  0  -0,0012374  -0,009231136
-8,75  0,0001225975  0,3780217  0,0001540612  -0,0110713
-8,671875  0,0001785032  0,5258157  0,002151104  -0,0131862
-8,59375  0,0002287969  0,6900104  0,004842819  -0,01432983
-8,515625  0,0003023732  0,8353898  0,007895063  -0,01549326
-8,4375  0,0003509244  1,017353  0,01138529  -0,01487614
-8,359375  0,008121665  3,348047  0,01414891  0,08900266
-8,28125  0,008923073  3,455299  0,004758918  0,09434207
-8,203125  0,009429539  3,574403  -0,006666184  0,09687673
-8,125  0,01001757  3,710111  -0,02031685  0,09800408
-8,046875  0,01048126  3,868239  -0,03630827  0,09572338
-7,96875  0,01124343  4,045585  -0,05450595  0,09095344
-7,890625  0,01226225  4,248389  -0,07488694  0,08157327
-7,8125  0,01428559  4,455453  -0,09720414  0,06954812
-7,734375  0,01741861  4,665127  -0,1209691  0,05277395
-7,65625  0,02232948  4,856636  -0,1458334  0,03258981
-7,578125  0,02934216  5,033779  -0,1711393  0,00731498
-7,5  0,0389339  5,180005  -0,1962606  -0,02038761
-7,421875  0,05127906  5,30934  -0,2203379  -0,0522521
-7,34375  0,06637992  5,41564  -0,2429676  -0,08571264
-7,265625  0,08420813  5,511319  -0,263183  -0,1222408
-7,1875  0,1043081  5,591252  -0,2811153  -0,1590041
-7,109375  0,1264914  5,665147  -0,2957961  -0,1974743
-7,03125  0,1502234  5,730082  -0,3077084  -0,235667
-6,953125  0,1753509  5,792878  -0,3158151  -0,2749759
-6,875  0,2011692  5,84934  -0,3211074  -0,3131441
-6,796875  0,2276686  5,905134  -0,3224939  -0,3516621
-6,71875  0,2543102  5,957399  -0,320959  -0,3889672
-6,640625  0,2811641  6,00995  -0,315531  -0,4261505
-6,5625  0,3077199  6,059733  -0,3075016  -0,4616955
-6,484375  0,3341117  6,109846  -0,2959161  -0,4965334
-6,40625  0,3600064  6,157844  -0,2820863  -0,5295599
-6,328125  0,3855029  6,205998  -0,2651878  -0,5614074
-6,25  0,4101933  6,25171  -0,2467998  -0,5910018
-6,171875  0,434094  6,296889  -0,2261709  -0,618822
-6,09375  0,4567914  6,339582  -0,204704  -0,6441177
-6,015625  0,478117  6,381218  -0,1818171  -0,6671278
-5,9375  0,4974251  6,419756  -0,1590966  -0,6871051
-5,859375  0,5144122  6,456434  -0,1360592  -0,7042018
-5,78125  0,528484  6,489981  -0,1138897  -0,7179924
-5,703125  0,5391589  6,521215  -0,09233054  -0,7284463
-5,625  0,5458101  6,548736  -0,07269458  -0,7352045
-5,546875  0,5480516  6,573338  -0,05469907  -0,7382816
-5,46875  0,5454228  6,593946  -0,03937889  -0,7374768
-5,390625  0,5377087  6,611041  -0,02657712  -0,7328044
-5,3125  0,5247037  6,623591  -0,01716711  -0,7241609
-5,234375  0,5065221  6,631806  -0,01102138  -0,7116183
-5,15625  0,4833968  6,634902  -0,008614277  -0,6952141
-5,078125  0,455809  6,63277  -0,009804371  -0,6750651
-5  0,4243708  6,624198  -0,01504342  -0,6512638
-4,921875  0,3899656  6,608664  -0,02411638  -0,6240064
-4,84375  0,3536373  6,584962  -0,03704256  -0,5935193
-4,765625  0,3165062  6,551886  -0,05359302  -0,5600303
-4,6875  0,2798262  6,507527  -0,07369335  -0,5238278
-4,609375  0,2449293  6,449746  -0,09713169  -0,485278
-4,53125  0,2130846  6,376265  -0,123583  -0,4447604
-4,453125  0,1854672  6,284689  -0,1527588  -0,4026562
-4,375  0,1630527  6,173366  -0,1842869  -0,3592924
-4,296875  0,1467101  6,04298  -0,217635  -0,3151905
-4,21875  0,1368696  5,897021  -0,2522518  -0,2706263
-4,140625  0,1337696  5,742882  -0,2874981  -0,226085
-4,0625  0,1372215  5,590211  -0,3226204  -0,1820372
-3,984375  0,1467234  5,447721  -0,3569534  -0,1389522
-3,90625  0,1613892  5,321217  -0,3897632  -0,0973339
-3,828125  0,1800486  5,212683  -0,4203925  -0,0576083
-3,75  0,201408  5,121039  -0,4483399  -0,01998361
-3,671875  0,2240176  5,044367  -0,4730607  0,01520422
-3,59375  0,2464642  4,980457  -0,4941638  0,04760558
-3,515625  0,2672881  4,926641  -0,511205  0,0771852
-3,4375  0,2853781  4,881181  -0,5240508  0,1036768
-3,359375  0,2994522  4,842631  -0,5323258  0,1268127
-3,28125  0,3090414  4,809435  -0,5362081  0,1467049
-3,203125  0,3133134  4,780635  -0,535424  0,1632008
-3,125  0,3123138  4,755819  -0,5303615  0,1761548
-3,046875  0,3058984  4,733659  -0,520894  0,1859242
-2,96875  0,2945286  4,713921  -0,5074218  0,1924881
-2,890625  0,2785098  4,696189  -0,4900337  0,1959001
-2,8125  0,2586994  4,679649  -0,4690969  0,1965898
-2,734375  0,2357245  4,663951  -0,4447816  0,1946634
-2,65625  0,210495  4,648918  -0,417493  0,1902488
-2,578125  0,1838316  4,633427  -0,3873552  0,183814
-2,5  0,1566414  4,617152  -0,3547543  0,1754731
-2,421875  0,1297037  4,599852  -0,3200022  0,165234
-2,34375  0,1038591  4,579047  -0,2832132  0,1537834
-2,265625  0,0797026  4,553794  -0,2446198  0,1409389
-2,1875  0,05795897  4,521276  -0,2045827  0,126905
-2,109375  0,03909589  4,475081  -0,1630328  0,1118758
-2,03125  0,02365096  4,401281  -0,1200432  0,09612802
-1,953125  0,01204639  4,265804  -0,07562158  0,07954725
-1,875  0,004784318  3,94922  -0,02968182  0,06247646
-1,796875  0,002358663  3,128361  0,01789406  0,04514937
-1,71875  0,005212257  2,325951  0,06674593  0,02751796
-1,640625  0,01380793  2,02291  0,1170524  0,01032801
-1,5625  0,02852242  1,89505  0,1687517  -0,00672888
-1,484375  0,04962141  1,830654  0,2215493  -0,02318048
-1,40625  0,0774929  1,794317  0,275629  -0,03900695
-1,328125  0,1121683  1,772996  0,3305352  -0,05398863
-1,25  0,1537274  1,760068  0,3861037  -0,06820106
-1,171875  0,2018518  1,752706  0,4418426  -0,08140559
-1,09375  0,2561456  1,749363  0,4974218  -0,09336561
-1,015625  0,3158217  1,74856  0,5522513  -0,1041164
-0,9375  0,3798821  1,749993  0,6058387  -0,1133206
-0,859375  0,4471207  1,752857  0,6576212  -0,1210582
-0,78125  0,5161665  1,756967  0,7071037  -0,1271648
-0,703125  0,5854943  1,761789  0,7537389  -0,1318027
-0,625  0,6534835  1,767256  0,7970497  -0,1348899
-0,546875  0,7186634  1,772904  0,8366405  -0,1367336
-0,46875  0,779421  1,778588  0,8720842  -0,1374412
-0,390625  0,8345125  1,784039  0,9031404  -0,1372952
-0,3125  0,8826845  1,789325  0,9295749  -0,13629
-0,234375  0,9231529  1,794128  0,9513036  -0,1348125
-0,15625  0,9550261  1,798473  0,9681735  -0,132914
-0,078125  0,9789199  1,80223  0,9807087  -0,1308833
0  0,9930542  1,80542  0,9881789  -0,1286724
0,078125  1  1,807889  0,9919444  -0,1266738
0,15625  0,9984357  1,809728  0,9913995  -0,1247511
0,234375  0,9902546  1,81074  0,9874546  -0,1232399
0,3125  0,9759706  1,811052  0,9803449  -0,1220424
0,390625  0,9567438  1,810667  0,9705939  -0,121208
